CustomerID,Quantity,UnitPrice,InvoiceDate
16866.0,4,9.95,2011-07-01 12:34:00
16265.0,6,2.55,2011-02-08 12:01:00
14808.0,1,1.95,2011-07-10 12:03:00
17406.0,2,4.95,2011-01-10 14:57:00
15039.0,12,1.25,2011-02-28 11:19:00
13089.0,25,0.42,2011-04-17 11:18:00
15508.0,4,0.79,2011-05-04 15:41:00
14056.0,3,8.25,2011-12-08 13:36:00
14465.0,3,2.08,2011-04-07 12:29:00
12415.0,128,1.65,2011-06-15 13:37:00
16910.0,3,0.39,2011-12-05 12:51:00
14525.0,2,4.15,2011-06-07 12:34:00
17757.0,5,0.42,2011-11-25 17:27:00
17735.0,24,1.25,2011-09-07 10:38:00
18225.0,3,9.95,2011-05-19 19:51:00
16791.0,1,6.25,2011-10-10 16:03:00
18129.0,6,2.95,2011-04-10 14:16:00
13506.0,12,1.65,2010-12-05 12:15:00
17511.0,200,0.72,2011-11-09 11:17:00
17551.0,1,8.5,2010-12-15 14:12:00
17790.0,3,1.45,2011-08-11 14:54:00
18102.0,500,4.58,2011-09-15 15:34:00
17700.0,12,0.42,2011-03-03 16:34:00
13451.0,4,1.65,2011-11-13 15:58:00
14849.0,24,1.25,2011-10-06 11:24:00
14527.0,2,1.25,2011-03-24 12:32:00
13102.0,24,0.29,2011-06-19 14:15:00
16904.0,1,0.39,2011-08-01 11:57:00
18005.0,1,2.95,2011-12-06 11:51:00
14096.0,6,4.96,2011-11-23 13:39:00
14593.0,2,3.25,2011-11-18 12:48:00
14191.0,6,4.95,2011-08-10 12:11:00
17377.0,1,2.1,2011-10-21 11:18:00
13421.0,6,0.85,2011-02-22 15:46:00
14730.0,1,1.95,2011-04-21 10:51:00
14606.0,1,0.65,2011-10-10 12:35:00
13437.0,6,3.25,2011-06-02 14:30:00
15696.0,4,4.25,2011-05-03 11:34:00
12727.0,24,0.85,2011-02-16 11:45:00
15379.0,12,2.95,2011-01-06 14:07:00
14653.0,2,3.95,2011-11-30 10:12:00
12379.0,10,1.65,2011-09-19 10:09:00
12753.0,60,1.65,2010-12-12 11:44:00
18092.0,12,1.65,2011-06-08 12:02:00
15150.0,2,6.25,2011-08-03 14:19:00
12726.0,3,18.0,2011-11-11 13:35:00
14692.0,1,3.75,2011-07-25 15:08:00
14841.0,20,2.08,2011-10-17 15:03:00
16729.0,-1,1.95,2011-06-02 11:13:00
13460.0,6,2.08,2011-11-10 17:17:00
15342.0,12,1.95,2011-08-02 10:19:00
17365.0,24,0.42,2011-03-31 11:25:00
15856.0,15,0.42,2011-04-01 16:49:00
14823.0,2,1.65,2011-06-12 13:12:00
12836.0,12,2.95,2011-02-01 11:20:00
13167.0,1,8.25,2011-08-01 12:12:00
17843.0,12,1.25,2011-02-09 15:33:00
15834.0,1,1.95,2011-03-07 17:52:00
15493.0,1,8.5,2011-07-13 11:19:00
13823.0,2,8.25,2011-09-09 10:42:00
18259.0,18,3.75,2011-09-15 14:37:00
14462.0,1,7.5,2011-09-16 17:05:00
15727.0,4,1.95,2010-12-15 15:47:00
12627.0,12,0.65,2011-08-02 09:29:00
15239.0,12,1.25,2011-09-22 09:53:00
18073.0,12,0.95,2011-07-07 11:12:00
17048.0,24,1.45,2011-03-02 12:03:00
16682.0,36,0.55,2011-06-05 11:02:00
15311.0,-5,1.79,2011-06-17 13:22:00
15039.0,1,4.15,2011-11-30 11:31:00
13230.0,12,0.42,2011-01-23 13:34:00
12567.0,12,1.95,2011-11-17 11:02:00
15598.0,6,2.95,2011-10-17 16:04:00
15644.0,1,1.95,2011-06-26 14:54:00
13083.0,12,1.25,2011-09-25 10:46:00
16904.0,1,2.95,2011-01-19 11:38:00
13089.0,24,2.55,2011-04-27 08:17:00
13094.0,72,1.06,2011-09-20 14:57:00
15376.0,4,1.95,2011-08-14 15:39:00
16470.0,1,1.25,2010-12-16 11:53:00
14539.0,24,0.42,2011-11-24 09:50:00
13408.0,20,1.65,2011-01-24 10:56:00
14135.0,9,4.95,2011-11-06 14:33:00
14801.0,3,1.25,2011-10-09 15:24:00
12921.0,24,0.55,2011-11-09 09:48:00
12886.0,2,8.5,2011-10-03 10:09:00
16612.0,10,2.08,2011-06-06 11:37:00
12713.0,8,4.15,2011-12-09 12:16:00
12477.0,10,1.25,2011-08-31 09:11:00
15933.0,6,2.95,2011-09-14 12:05:00
16393.0,3,1.65,2011-11-28 13:58:00
16105.0,12,1.65,2011-04-05 10:13:00
18168.0,3,1.65,2011-05-19 19:02:00
15769.0,100,1.79,2011-05-23 14:01:00
16779.0,10,1.95,2011-03-08 10:39:00
16348.0,12,1.69,2011-08-03 15:28:00
14911.0,24,0.85,2011-11-11 10:32:00
12452.0,12,1.65,2011-11-23 08:05:00
14267.0,-12,3.75,2011-07-12 11:11:00
14096.0,9,1.63,2011-11-14 15:27:00
17811.0,3,5.95,2011-01-20 11:15:00
17686.0,20,2.08,2011-08-11 11:44:00
15529.0,3,0.85,2011-03-25 10:52:00
15039.0,10,2.08,2011-09-09 11:15:00
16005.0,1,1.65,2011-11-27 13:47:00
15810.0,-4,0.85,2011-09-22 09:38:00
14911.0,10,1.95,2011-06-27 08:49:00
12471.0,-2,8.5,2010-12-02 10:37:00
13278.0,1,2.08,2011-10-30 11:49:00
14911.0,24,0.55,2011-06-23 12:42:00
16789.0,4,3.95,2011-12-01 15:12:00
16549.0,1,6.25,2011-11-21 16:17:00
13404.0,6,2.89,2011-12-08 15:37:00
14105.0,12,0.42,2011-04-14 17:58:00
17625.0,10,0.85,2011-11-21 13:36:00
13949.0,12,0.39,2011-12-07 09:35:00
17841.0,1,1.65,2011-07-06 10:41:00
14730.0,1,4.25,2011-10-05 13:47:00
15436.0,1,1.25,2011-04-19 16:52:00
17337.0,1,2.95,2011-05-12 20:13:00
15232.0,30,0.85,2011-08-18 16:27:00
18116.0,2,2.55,2011-04-18 13:17:00
17931.0,6,1.25,2011-03-29 12:31:00
17841.0,1,1.25,2011-11-16 11:46:00
15134.0,24,1.25,2011-10-25 13:03:00
17719.0,2,8.5,2011-08-03 12:21:00
12474.0,2,18.0,2011-10-11 12:38:00
15664.0,12,0.83,2011-10-20 10:57:00
12747.0,6,2.95,2011-05-05 15:31:00
15373.0,2,0.21,2011-03-30 11:18:00
15078.0,24,0.55,2011-09-19 13:35:00
13505.0,25,0.42,2011-06-26 12:36:00
17867.0,1,1.95,2011-11-09 14:11:00
15498.0,2,6.95,2011-05-12 12:49:00
14231.0,12,1.65,2011-06-09 11:05:00
13471.0,4,1.45,2011-12-04 11:45:00
16764.0,1,2.08,2011-11-08 12:32:00
13517.0,4,4.65,2011-06-13 08:44:00
12428.0,6,7.95,2011-03-01 09:33:00
14606.0,1,7.95,2011-03-07 13:33:00
15039.0,1,3.75,2011-11-30 11:31:00
15039.0,1,3.75,2011-06-01 13:07:00
15012.0,4,0.85,2011-10-17 12:22:00
13012.0,12,1.45,2011-11-16 16:18:00
15632.0,12,1.45,2011-08-10 10:57:00
13458.0,4,7.95,2011-04-12 13:19:00
15335.0,1,4.15,2011-10-17 12:50:00
14646.0,60,2.1,2011-10-20 12:03:00
18156.0,1,3.75,2010-12-05 12:29:00
13069.0,16,0.42,2011-04-18 14:05:00
15039.0,48,0.42,2011-01-19 11:15:00
13508.0,3,2.08,2011-04-10 11:58:00
12868.0,2,12.75,2011-05-05 15:42:00
17545.0,3,0.79,2011-10-27 13:48:00
13451.0,2,2.95,2011-03-15 15:37:00
16455.0,6,3.75,2010-12-13 17:03:00
12844.0,1,6.95,2011-11-10 13:31:00
12921.0,24,0.55,2011-08-01 10:03:00
17058.0,3,5.95,2011-04-14 09:18:00
14408.0,12,2.1,2011-06-21 13:58:00
16917.0,48,2.55,2011-03-08 11:55:00
17084.0,25,0.42,2011-11-04 14:49:00
14234.0,12,0.85,2011-11-17 17:53:00
17841.0,1,1.45,2011-09-06 14:23:00
16242.0,10,1.65,2011-03-07 17:04:00
14107.0,24,0.39,2011-09-04 15:20:00
12705.0,24,1.25,2010-12-17 15:58:00
15891.0,12,0.42,2011-04-27 12:35:00
13988.0,2,6.25,2011-10-27 10:36:00
17567.0,-17,1.65,2011-09-21 17:04:00
17764.0,1,3.75,2011-05-12 16:11:00
13568.0,1,3.75,2011-06-19 14:42:00
15660.0,12,1.45,2011-11-14 16:57:00
15204.0,24,1.95,2010-12-17 13:49:00
17243.0,6,5.95,2010-12-12 10:11:00
12779.0,24,1.25,2011-05-25 12:55:00
15493.0,1,19.95,2011-11-07 11:40:00
15856.0,32,2.55,2011-03-31 11:20:00
16205.0,24,1.45,2011-11-09 09:32:00
17511.0,-1,5.45,2011-03-29 15:06:00
17412.0,3,4.95,2010-12-16 17:48:00
16928.0,2,1.95,2011-04-18 16:37:00
14390.0,10,1.65,2011-11-18 13:02:00
17230.0,24,2.55,2010-12-20 14:59:00
14629.0,6,0.39,2011-10-23 16:13:00
16549.0,3,2.89,2011-11-29 15:06:00
13668.0,4,2.1,2011-11-08 12:42:00
18109.0,1,9.95,2011-07-14 17:13:00
18283.0,1,1.65,2011-01-23 14:58:00
16201.0,1,12.5,2011-10-25 15:07:00
14113.0,12,1.25,2011-09-22 16:46:00
18235.0,12,0.83,2011-09-29 08:27:00
14194.0,8,3.75,2011-11-21 10:35:00
15179.0,48,1.06,2011-01-24 13:48:00
18118.0,1,9.95,2010-12-05 12:13:00
13357.0,4,1.65,2011-03-27 13:56:00
15545.0,1,1.25,2010-12-03 17:28:00
13069.0,-2,0.39,2011-11-25 15:18:00
14336.0,12,2.55,2011-05-25 14:44:00
14060.0,12,0.42,2011-08-01 10:08:00
14963.0,24,0.65,2011-11-21 12:05:00
14506.0,1,14.95,2011-10-04 14:42:00
16930.0,4,0.39,2011-10-02 14:25:00
15856.0,24,0.42,2011-04-01 16:49:00
17284.0,2,2.55,2011-04-18 11:53:00
16033.0,8,1.45,2011-01-05 12:54:00
15058.0,1,1.65,2011-04-10 13:21:00
16794.0,3,2.95,2011-06-12 14:15:00
17555.0,1,4.95,2011-11-20 12:22:00
18228.0,8,4.95,2011-10-14 09:21:00
17277.0,6,2.95,2011-04-26 12:47:00
17925.0,72,3.39,2010-12-02 10:10:00
15719.0,3,0.65,2011-09-01 12:41:00
14096.0,1,7.46,2011-10-17 13:31:00
14796.0,2,2.1,2011-11-17 13:30:00
14506.0,1,9.95,2011-11-22 13:02:00
17576.0,4,0.85,2011-03-22 17:00:00
13126.0,24,0.42,2011-03-10 15:06:00
17633.0,10,2.08,2011-11-08 13:25:00
12876.0,2,10.95,2011-05-27 13:34:00
16366.0,4,3.25,2011-11-21 08:19:00
18226.0,8,3.29,2011-09-19 09:14:00
17470.0,24,0.42,2011-04-05 14:38:00
12951.0,6,2.1,2011-12-01 12:14:00
17594.0,10,2.08,2011-09-15 16:34:00
14156.0,2,4.65,2011-02-15 14:49:00
15601.0,4,5.95,2010-12-02 10:39:00
13239.0,12,1.45,2011-03-23 10:25:00
13455.0,10,1.65,2011-11-15 11:21:00
12752.0,2,7.95,2011-09-19 13:32:00
17314.0,12,1.25,2011-10-12 14:56:00
18211.0,12,0.19,2011-10-27 13:36:00
17236.0,1,4.25,2011-11-27 12:00:00
12748.0,7,0.85,2011-04-17 12:37:00
17664.0,12,0.85,2011-11-21 11:29:00
14096.0,3,0.83,2011-10-10 17:12:00
13174.0,1,1.65,2010-12-05 16:24:00
17685.0,3,7.95,2011-09-12 12:27:00
16780.0,2,4.95,2011-03-25 17:34:00
12921.0,6,2.95,2011-02-28 13:09:00
14096.0,4,7.46,2011-10-10 17:12:00
15754.0,10,1.65,2011-09-27 10:12:00
17920.0,2,2.95,2010-12-01 11:49:00
15547.0,3,0.79,2011-09-18 12:21:00
17569.0,2,9.95,2011-01-11 14:15:00
14179.0,2,1.65,2011-10-18 14:00:00
12564.0,10,1.65,2011-03-23 14:55:00
16945.0,10,2.08,2011-09-02 09:48:00
12970.0,1,6.95,2011-12-02 14:26:00
14472.0,12,0.42,2011-01-09 11:34:00
13304.0,10,1.95,2010-12-23 14:35:00
14096.0,1,1.25,2011-10-31 14:09:00
13705.0,16,1.69,2011-12-02 12:32:00
13755.0,10,1.65,2011-10-20 10:15:00
16426.0,1,0.39,2011-10-24 10:17:00
13835.0,4,7.95,2011-05-08 15:22:00
15719.0,5,2.08,2011-10-07 12:18:00
14159.0,2,0.39,2011-07-13 12:06:00
14088.0,11,2.75,2011-06-02 17:50:00
15576.0,24,0.65,2011-11-02 12:03:00
14159.0,2,1.65,2011-10-30 11:55:00
12867.0,12,0.42,2011-09-04 13:35:00
17671.0,4,4.65,2010-12-09 14:27:00
15005.0,4,2.49,2011-05-26 13:21:00
13408.0,-48,1.25,2011-07-07 17:42:00
14496.0,4,3.75,2011-02-01 09:01:00
16018.0,24,1.25,2011-10-31 14:13:00
16642.0,12,1.25,2011-12-05 11:31:00
16771.0,4,0.55,2011-09-25 14:52:00
16726.0,3,2.08,2011-11-13 14:53:00
15311.0,60,2.1,2011-02-15 13:19:00
13881.0,10,6.75,2011-06-23 09:14:00
15701.0,2,1.65,2011-10-02 14:00:00
14096.0,4,8.29,2011-11-23 13:39:00
16919.0,4,1.45,2010-12-06 12:52:00
14135.0,4,4.65,2011-01-17 11:53:00
14096.0,1,5.79,2011-10-31 14:09:00
12701.0,24,0.55,2011-09-21 10:47:00
18178.0,12,1.95,2011-02-03 14:08:00
17841.0,3,1.25,2011-10-31 11:59:00
14389.0,-1,0.72,2011-12-01 09:19:00
17841.0,1,1.25,2011-12-06 14:23:00
15046.0,1,2.89,2011-11-30 15:50:00
15529.0,3,1.65,2011-07-20 11:38:00
16573.0,12,0.83,2011-09-16 09:13:00
13263.0,1,3.95,2011-04-04 13:38:00
16209.0,3,5.95,2011-06-06 11:36:00
17769.0,2,2.89,2011-11-27 11:18:00
17088.0,2,12.75,2011-03-31 09:48:00
13753.0,12,1.65,2011-02-25 12:48:00
14475.0,12,2.1,2011-09-29 10:46:00
14573.0,2,3.95,2011-05-11 12:32:00
14262.0,12,1.25,2011-11-22 10:35:00
17865.0,24,0.42,2011-02-24 12:01:00
17147.0,6,2.95,2011-05-17 10:57:00
16989.0,200,0.65,2011-07-12 09:11:00
15752.0,2,2.95,2011-03-07 14:51:00
13126.0,12,1.25,2010-12-08 11:42:00
13764.0,1,4.25,2011-01-06 14:53:00
13334.0,3,2.55,2011-02-07 11:42:00
16709.0,36,0.85,2011-09-16 10:56:00
17365.0,6,1.65,2011-09-13 12:18:00
13427.0,12,0.83,2011-11-20 13:02:00
14701.0,1,1.69,2011-02-15 11:40:00
17434.0,8,1.95,2011-12-07 13:16:00
14978.0,4,7.95,2011-02-23 12:03:00
14796.0,4,0.55,2011-10-14 11:08:00
15005.0,5,2.95,2011-07-14 13:00:00
12748.0,2,5.95,2011-07-08 15:23:00
12952.0,4,4.95,2011-10-27 17:00:00
14390.0,2,4.25,2010-12-02 11:57:00
16686.0,4,1.25,2011-05-29 14:08:00
14298.0,48,0.79,2011-10-18 12:17:00
14540.0,1,12.5,2011-09-25 12:34:00
14796.0,48,1.25,2011-07-25 13:57:00
14096.0,1,3.29,2011-10-03 09:57:00
16255.0,2,0.39,2011-11-23 12:40:00
15466.0,2,6.25,2011-09-15 14:08:00
15974.0,16,0.65,2011-05-12 11:10:00
17759.0,36,0.79,2011-11-22 16:02:00
12472.0,6,2.55,2011-07-24 11:55:00
14640.0,12,0.85,2011-11-15 13:07:00
17346.0,1,3.75,2011-10-20 12:34:00
13949.0,18,0.65,2011-09-06 11:55:00
15998.0,6,1.25,2011-11-03 12:45:00
14898.0,1,6.75,2011-07-28 14:03:00
16049.0,1,1.25,2011-10-28 16:10:00
15861.0,2,1.95,2011-10-25 12:12:00
12971.0,12,2.95,2011-09-14 10:33:00
15547.0,1,2.1,2011-12-02 12:52:00
17289.0,1,2.55,2011-11-08 12:01:00
17338.0,4,2.95,2011-08-17 14:22:00
14390.0,1,7.95,2011-07-18 13:35:00
16316.0,2,8.25,2011-05-17 10:57:00
18082.0,3,8.95,2011-11-14 12:45:00
14364.0,20,1.65,2011-07-28 09:27:00
17581.0,20,2.08,2011-06-15 12:48:00
14673.0,12,0.95,2010-12-07 12:49:00
15123.0,48,1.69,2011-12-02 13:12:00
14911.0,12,0.42,2011-10-12 09:50:00
18263.0,24,0.29,2011-07-07 10:04:00
16456.0,10,2.08,2011-09-01 13:50:00
15399.0,12,0.85,2011-11-17 15:04:00
17920.0,1,1.65,2011-08-26 13:56:00
17511.0,72,0.19,2011-11-23 10:31:00
18122.0,1,1.25,2011-11-17 14:29:00
16515.0,1,2.1,2011-04-07 11:12:00
12484.0,2,4.95,2011-11-04 15:18:00
14907.0,8,1.69,2010-12-07 10:14:00
18109.0,5,0.39,2011-04-03 10:55:00
16015.0,2,1.65,2011-10-21 12:56:00
15877.0,1,0.65,2011-11-22 11:18:00
13694.0,100,1.06,2011-03-22 12:33:00
15737.0,-2,8.5,2011-06-06 16:21:00
14567.0,12,3.75,2011-10-14 10:21:00
17043.0,1,3.95,2011-06-14 13:52:00
16910.0,5,0.19,2011-09-22 14:42:00
16242.0,15,1.65,2011-11-21 14:26:00
17634.0,2,1.69,2011-10-23 11:39:00
13162.0,12,1.65,2011-08-09 15:59:00
15311.0,1,1.25,2011-07-26 12:28:00
15601.0,6,1.45,2011-06-22 14:43:00
17302.0,12,0.65,2011-11-07 15:27:00
12517.0,6,2.1,2011-08-05 15:02:00
15058.0,6,2.95,2011-04-10 13:21:00
15764.0,12,1.65,2011-08-24 15:08:00
13001.0,12,1.25,2011-05-06 10:43:00
18245.0,12,0.42,2011-07-13 14:28:00
14646.0,96,1.06,2011-01-21 11:18:00
16438.0,3,0.85,2011-11-13 11:39:00
14646.0,48,2.55,2011-08-26 14:17:00
14015.0,32,3.39,2011-10-18 10:02:00
13364.0,-6,1.65,2011-10-04 09:48:00
14240.0,6,2.95,2011-11-09 13:45:00
12669.0,8,1.69,2011-07-12 09:54:00
17652.0,12,1.25,2011-06-23 14:05:00
15249.0,12,1.45,2011-04-15 14:14:00
16814.0,24,1.45,2011-09-13 10:17:00
14856.0,3,6.95,2011-10-14 09:35:00
17346.0,1,1.95,2011-11-24 11:11:00
12451.0,36,0.85,2011-05-05 17:34:00
17231.0,4,0.85,2010-12-13 14:16:00
16814.0,1,5.95,2011-02-18 13:10:00
17428.0,12,8.15,2011-11-01 14:51:00
15615.0,12,1.45,2011-02-14 15:35:00
17644.0,4,8.25,2011-12-08 13:43:00
17295.0,1,2.08,2011-10-06 12:22:00
17979.0,1,1.25,2011-06-24 10:44:00
15856.0,3,1.25,2011-08-31 17:16:00
17075.0,12,1.65,2011-11-22 11:58:00
14446.0,2,2.95,2011-04-07 12:10:00
17019.0,2,1.25,2011-03-23 11:16:00
16003.0,24,0.85,2011-11-10 09:57:00
16042.0,24,0.42,2011-11-17 17:50:00
14606.0,1,2.95,2011-10-28 13:18:00
17315.0,1,1.25,2011-08-23 16:16:00
14128.0,25,0.42,2011-03-29 10:49:00
12700.0,6,2.55,2011-10-05 09:57:00
14335.0,1,0.95,2011-11-23 13:41:00
14156.0,48,2.55,2011-06-15 14:47:00
13720.0,12,1.65,2011-03-30 09:17:00
17772.0,1,1.45,2011-11-29 10:57:00
12585.0,12,2.55,2011-04-19 13:39:00
17841.0,2,1.25,2011-07-12 14:48:00
15602.0,48,0.39,2011-09-30 09:38:00
13050.0,8,9.95,2011-02-04 15:43:00
12406.0,10,1.65,2011-06-09 10:23:00
17338.0,3,1.95,2011-04-18 14:01:00
17255.0,1,1.95,2011-02-13 15:18:00
14367.0,36,0.38,2011-09-25 12:16:00
15012.0,2,2.1,2010-12-01 12:49:00
15194.0,8,12.75,2011-09-22 18:10:00
16007.0,2,2.55,2011-10-02 13:26:00
13134.0,4,7.95,2011-06-09 11:37:00
13780.0,2,1.45,2011-12-02 13:49:00
15005.0,1,4.15,2011-04-14 11:45:00
17809.0,36,6.75,2011-02-11 09:11:00
13881.0,200,2.55,2011-11-22 08:19:00
14493.0,6,2.95,2011-11-09 13:54:00
15163.0,1,4.15,2011-11-21 13:10:00
15066.0,16,1.25,2011-10-17 13:25:00
14606.0,1,2.55,2011-02-23 14:29:00
14667.0,10,1.95,2011-02-20 13:46:00
14159.0,1,1.95,2011-11-20 12:36:00
12782.0,6,2.95,2010-12-17 11:30:00
13263.0,6,1.25,2011-05-18 14:50:00
15146.0,25,0.42,2011-06-28 12:09:00
15311.0,1,2.95,2011-08-15 12:44:00
17961.0,1,2.95,2010-12-02 19:18:00
15576.0,4,2.89,2011-11-02 12:03:00
13975.0,1,4.25,2011-03-08 12:19:00
15906.0,4,1.95,2011-10-02 13:46:00
17954.0,3,0.42,2011-08-08 13:46:00
13447.0,12,0.39,2011-11-04 10:10:00
16016.0,1,3.75,2010-12-08 12:36:00
18079.0,25,0.42,2011-10-25 15:21:00
15444.0,2,3.95,2011-10-30 16:12:00
14360.0,12,0.42,2011-09-06 11:58:00
16367.0,1,5.95,2010-12-12 12:01:00
13408.0,32,2.55,2011-08-22 11:54:00
14158.0,12,1.25,2011-10-30 15:08:00
16098.0,48,0.29,2011-08-03 17:05:00
17727.0,4,4.95,2011-11-24 17:06:00
13148.0,1,2.25,2011-03-23 10:25:00
14803.0,2,1.45,2011-06-30 13:58:00
13507.0,3,4.95,2011-07-17 11:50:00
15555.0,3,0.85,2011-08-28 12:16:00
14657.0,5,1.95,2011-11-22 12:47:00
16354.0,3,1.25,2011-09-27 16:28:00
13055.0,2,9.95,2011-05-10 08:58:00
17675.0,8,4.95,2011-02-11 13:50:00
17373.0,12,1.25,2011-10-30 15:28:00
12433.0,12,1.25,2011-11-30 14:05:00
14766.0,12,0.42,2011-06-24 15:00:00
18117.0,2,1.65,2011-11-14 12:47:00
12683.0,10,1.65,2011-05-12 11:50:00
14508.0,1,7.95,2011-11-17 19:48:00
13081.0,8,1.65,2011-01-06 16:41:00
12474.0,1,18.0,2011-03-28 14:07:00
17535.0,12,0.85,2011-03-04 15:20:00
15903.0,24,0.42,2011-02-17 14:04:00
15628.0,12,0.85,2010-12-08 09:51:00
16442.0,1,1.25,2011-12-08 11:43:00
17728.0,24,0.65,2011-12-06 08:52:00
15132.0,12,2.95,2011-10-14 14:00:00
16520.0,1,1.65,2010-12-09 13:08:00
17360.0,1,12.75,2011-06-08 17:09:00
15838.0,48,1.45,2011-03-10 09:49:00
12660.0,36,0.65,2011-11-28 13:26:00
15889.0,1,3.75,2010-12-05 15:12:00
14796.0,-1,4.95,2011-07-11 13:07:00
16121.0,2,2.95,2011-05-08 11:52:00
14878.0,12,1.25,2010-12-16 12:11:00
17495.0,2,6.75,2011-11-01 12:06:00
17491.0,3,5.95,2011-07-29 15:02:00
14215.0,24,0.39,2011-09-23 10:44:00
16880.0,1,3.75,2011-09-01 11:22:00
14911.0,12,1.25,2011-12-04 15:28:00
15498.0,12,0.85,2011-01-20 15:22:00
16885.0,1,5.95,2010-12-17 17:23:00
13089.0,12,1.95,2011-03-31 13:43:00
12748.0,2,0.62,2011-11-10 16:38:00
15525.0,2,1.25,2011-11-22 12:07:00
14646.0,6,2.95,2011-08-11 16:12:00
14606.0,1,0.85,2011-02-14 15:43:00
15271.0,2,1.45,2011-08-15 14:35:00
15073.0,10,1.25,2011-06-06 09:59:00
13709.0,4,4.15,2011-11-03 11:31:00
13285.0,10,0.85,2011-02-22 17:13:00
15854.0,1,0.21,2011-05-15 16:02:00
13013.0,6,2.55,2011-07-28 09:19:00
16121.0,3,0.39,2011-10-13 12:59:00
15491.0,-22,0.42,2011-06-10 17:21:00
16327.0,8,1.25,2011-09-20 13:20:00
13862.0,12,0.85,2011-09-28 09:15:00
17069.0,6,3.75,2010-12-01 16:49:00
13880.0,24,0.85,2011-09-13 09:49:00
15039.0,12,1.25,2011-03-28 11:59:00
12451.0,12,1.95,2011-01-19 09:05:00
16764.0,2,1.25,2011-11-08 12:32:00
14056.0,1,2.1,2011-02-28 15:19:00
16007.0,1,3.75,2011-10-23 11:05:00
12748.0,1,3.75,2011-11-10 16:38:00
14562.0,4,0.65,2011-11-28 14:39:00
15738.0,8,1.65,2011-09-04 12:04:00
12853.0,4,7.95,2011-07-28 11:22:00
17329.0,3,4.25,2011-11-25 14:24:00
14156.0,1,4.95,2011-08-05 17:12:00
16097.0,2,9.95,2011-04-13 13:47:00
14765.0,1,1.45,2011-11-10 19:53:00
17624.0,2,8.95,2011-11-25 10:52:00
12949.0,6,2.95,2011-05-17 13:27:00
14413.0,1,1.25,2010-12-12 13:37:00
18043.0,1,7.95,2010-12-08 12:35:00
12674.0,12,0.42,2011-05-16 09:10:00
16771.0,6,1.25,2011-03-09 13:56:00
14215.0,-4,2.95,2011-01-25 12:52:00
14842.0,6,2.95,2011-06-01 08:38:00
15252.0,12,1.65,2011-06-09 14:15:00
12472.0,10,2.1,2011-10-19 11:49:00
13694.0,50,3.75,2011-01-28 12:11:00
17017.0,6,2.89,2011-11-16 15:35:00
15493.0,1,9.95,2011-11-07 12:04:00
18223.0,4,3.75,2011-06-20 13:41:00
13588.0,6,2.95,2011-10-21 10:32:00
17444.0,6,2.08,2011-07-11 10:33:00
17874.0,2,16.95,2011-04-28 13:17:00
13477.0,48,0.29,2011-10-13 09:55:00
14410.0,-5,1.25,2011-07-21 13:00:00
14096.0,4,0.83,2011-11-10 12:37:00
18069.0,1,0.65,2011-06-12 15:14:00
15493.0,9,1.25,2011-11-07 12:04:00
14911.0,1,50.0,2011-02-17 11:01:00
17675.0,24,1.25,2011-08-30 15:42:00
13168.0,-1,2.1,2011-05-24 13:25:00
15551.0,6,1.65,2011-11-03 12:37:00
12853.0,2,9.95,2011-07-28 11:26:00
13881.0,12,0.85,2011-04-11 13:19:00
12380.0,10,2.95,2011-06-07 09:49:00
12576.0,10,1.25,2011-07-13 10:02:00
14918.0,10,6.75,2011-08-16 11:50:00
14298.0,48,0.39,2011-04-21 12:34:00
13558.0,1,2.1,2011-11-16 12:13:00
16904.0,2,2.08,2011-11-10 13:46:00
12989.0,1,1.45,2011-12-01 12:44:00
13548.0,1,2.55,2011-04-10 11:35:00
17919.0,24,0.42,2011-09-12 13:41:00
12370.0,10,1.25,2010-12-14 12:58:00
12637.0,12,1.25,2011-09-09 11:48:00
14953.0,6,2.08,2011-11-14 14:59:00
17461.0,12,0.79,2011-11-10 12:01:00
16999.0,12,1.25,2011-09-26 15:43:00
12681.0,2,8.25,2011-05-13 15:48:00
15885.0,2,9.95,2011-09-07 14:56:00
15298.0,25,0.42,2011-01-05 16:00:00
15724.0,-1,5.95,2011-03-10 11:45:00
15005.0,4,1.45,2010-12-08 14:36:00
12490.0,8,3.75,2011-11-14 13:02:00
12591.0,2,9.95,2011-01-26 14:35:00
14704.0,3,0.29,2011-11-20 12:20:00
15514.0,1,4.15,2011-04-28 12:06:00
12836.0,4,2.95,2011-05-04 15:08:00
15067.0,4,3.75,2011-09-22 13:18:00
17611.0,2,1.25,2011-01-23 13:31:00
16729.0,2,1.95,2011-06-16 11:38:00
13263.0,5,2.1,2011-04-21 13:30:00
17231.0,2,1.65,2011-10-06 19:49:00
15493.0,1,12.75,2011-04-04 11:28:00
15044.0,6,6.95,2011-09-25 11:34:00
17450.0,192,2.39,2011-07-14 16:23:00
15443.0,2,3.75,2011-10-25 12:54:00
14472.0,1,2.1,2011-06-05 12:44:00
15039.0,1,4.65,2011-01-10 11:22:00
16187.0,20,2.08,2011-05-20 14:06:00
15805.0,10,2.08,2011-05-26 09:45:00
17958.0,12,4.25,2011-08-15 12:19:00
13138.0,4,3.75,2010-12-02 15:03:00
15311.0,2,1.25,2011-03-01 11:48:00
18145.0,10,1.65,2011-09-13 12:13:00
13923.0,12,2.95,2011-10-17 12:33:00
16225.0,2,2.1,2011-03-07 12:17:00
